id,age,job
8139,26,1
8140,57,1
8141,63,0
8142,30,1
8143,37,1
8144,43,1
8145,52,1
8146,33,0
8147,64,0
8148,64,0
8149,45,0
8150,32,0
8151,22,0
8152,54,1
8153,25,0
8154,37,1
8155,49,1
8156,35,1
8157,65,1
8158,38,0
8159,22,0
8160,42,0
8161,25,0
8162,34,1
8163,47,1
8164,49,0
8165,22,0
8166,40,0
8167,44,1
8168,49,0
8169,29,1
8170,49,1
8171,50,0
8172,43,0
8173,22,0
8174,56,1
8175,25,0
8176,33,0
8177,26,0
8178,24,0
8179,50,1
8180,38,1
8181,25,1
8182,19,0
8183,21,1
8184,36,0
8185,34,0
8186,36,1
8187,59,1
8188,60,1
8189,38,1
8190,24,1
8191,28,0
8192,43,1
8193,60,1
8194,53,1
8195,29,0
8196,47,0
8197,58,1
8198,40,0
8199,35,0
8200,49,1
8201,60,1
8202,57,1
8203,56,1
8204,51,1
8205,20,0
8206,38,1
8207,31,0
8208,63,1
8209,57,0
8210,45,1
8211,49,1
8212,31,0
8213,45,0
8214,23,1
8215,23,0
8216,58,0
8217,30,1
8218,59,1
8219,45,0
8220,37,1
8221,41,1
8222,42,0
8223,24,1
8224,41,1
8225,18,1
8226,48,1
8227,31,0
8228,62,1
8229,27,1
8230,45,0
8231,18,0
8232,58,0
8233,55,1
8234,56,1
8235,25,0
8236,30,1
8237,27,0
8238,63,0
8239,46,1
8240,40,1
8241,60,1
8242,34,1
8243,37,1
8244,49,1
8245,63,1
8246,51,1
8247,61,1
8248,23,0
8249,32,0
8250,65,1
8251,42,0
8252,35,1
8253,18,1
8254,23,0
8255,51,1
8256,23,1
8257,49,0
8258,52,1
8259,39,0
8260,25,1
8261,33,0
8262,22,0
8263,63,0
8264,64,1
8265,64,1
8266,46,0
8267,53,0
8268,30,1
8269,61,1
8270,25,0
8271,62,1
8272,44,1
8273,54,1
8274,44,0
8275,25,0
8276,42,0
8277,40,1
8278,39,1
8279,32,1
8280,62,0
8281,60,1
8282,32,0
8283,31,1
8284,49,0
8285,18,0
8286,38,0
8287,26,0
8288,55,0
8289,43,0
8290,20,1
8291,41,1
8292,54,1
8293,34,1
8294,59,0
8295,20,0
8296,27,0
8297,63,1
8298,18,1
8299,60,1
8300,26,1
8301,57,1
8302,54,1
8303,62,1
8304,20,0
8305,44,0
8306,63,1
8307,57,0
8308,24,0
8309,59,1
8310,40,1
8311,46,1
8312,61,0
8313,23,1
8314,27,0
8315,54,1
8316,23,0
8317,29,1
8318,39,1
8319,65,1
8320,54,0
8321,60,0
8322,18,1
8323,42,1
8324,38,0
8325,61,0
8326,27,0
8327,57,1
8328,53,1
8329,31,1
8330,36,1
8331,24,0
8332,44,0
8333,19,1
8334,63,0
8335,61,0
8336,37,0
8337,37,1
8338,65,1
8339,64,1
8340,42,1
8341,57,0
8342,19,1
8343,52,1
8344,44,0
8345,43,0
8346,55,1
8347,44,1
8348,45,1
8349,36,0
8350,18,1
8351,27,1
8352,42,1
8353,43,1
8354,29,1
8355,30,1
8356,22,0
8357,55,1
8358,24,0
8359,25,0
8360,61,1
8361,55,1
8362,35,1
8363,18,1
8364,39,0
8365,50,0
8366,33,1
8367,63,0
8368,26,1
8369,30,0
8370,19,0
8371,37,1
8372,47,0
8373,62,1
8374,31,1
8375,47,0
8376,56,0
8377,22,0
8378,44,0
8379,38,0
8380,18,0
8381,42,0
8382,52,1
8383,27,1
8384,54,0
8385,22,1
8386,62,1
8387,58,0
8388,39,1
8389,52,1
8390,30,1
8391,21,0
8392,40,0
8393,40,1
8394,29,0
8395,61,1
8396,21,1
8397,55,1
8398,40,1
8399,61,0
8400,36,0
8401,37,1
8402,48,1
8403,61,0
8404,49,0
8405,52,0
8406,47,0
8407,21,1
8408,52,1
8409,43,0
8410,31,1
8411,18,0
8412,50,0
8413,41,1
8414,44,0
8415,30,1
8416,27,0
8417,42,1
8418,37,0
8419,57,1
8420,59,0
8421,30,1
8422,18,0
8423,45,1
8424,22,0
8425,61,0
8426,53,1
8427,52,1
8428,58,1
8429,30,0
8430,35,0
8431,56,0
8432,53,0
8433,37,0
8434,33,1
8435,33,0
8436,52,0
8437,48,0
8438,47,0
8439,29,0
8440,38,0
8441,45,1
8442,36,0
8443,44,1
8444,41,0
8445,54,1
8446,50,0
8447,43,1
8448,43,1
8449,23,0
8450,55,0
8451,25,0
8452,22,0
8453,55,0
8454,27,0
8455,60,1
8456,58,1
8457,46,1
8458,22,0
8459,19,0
8460,38,0
8461,46,0
8462,44,1
8463,45,1
8464,39,0
8465,29,0
8466,46,1
8467,48,1
8468,47,0
8469,37,1
8470,21,0
8471,55,1
8472,60,0
8473,60,0
8474,27,0
8475,60,1
8476,50,0
8477,57,1
8478,26,1
8479,50,1
8480,44,0
8481,36,0
8482,47,1
8483,57,1
8484,55,1
8485,33,0
8486,58,0
8487,41,1
8488,57,0
8489,65,1
8490,21,0
8491,43,1
8492,63,1
8493,63,0
8494,44,0
8495,37,0
8496,51,0
8497,58,0
8498,39,0
8499,62,1
8500,35,0
8501,22,0
8502,27,0
8503,53,1
8504,41,1
8505,63,0
8506,28,0
8507,64,0
8508,52,1
8509,22,1
8510,54,0
8511,31,1
8512,21,1
8513,20,1
8514,63,0
8515,61,1
8516,65,1
8517,32,1
8518,34,0
8519,48,0
8520,43,0
8521,31,1
8522,45,0
8523,64,0
8524,39,0
8525,34,0
8526,19,0
8527,44,1
8528,62,0
8529,42,1
8530,59,1
8531,56,0
8532,37,0
8533,63,1
8534,18,0
8535,32,1
8536,36,0
8537,55,0
8538,44,0
8539,20,0
8540,36,1
8541,36,1
8542,33,1
8543,61,0
8544,28,1
8545,31,1
8546,65,0
8547,31,0
8548,20,0
8549,44,1
8550,32,1
8551,47,1
8552,30,0
8553,36,0
8554,62,0
8555,34,0
8556,39,1
8557,19,0
8558,55,1
8559,60,0
8560,62,0
8561,54,1
8562,27,0
8563,65,1
8564,33,0
8565,22,0
8566,55,0
8567,39,0
8568,56,1
8569,34,0
8570,48,0
8571,42,1
8572,20,0
8573,36,1
8574,29,0
8575,22,0
8576,47,1
8577,44,0
8578,18,1
8579,57,1
8580,38,1
8581,40,0
8582,37,0
8583,48,1
8584,21,1
8585,26,1
8586,25,0
8587,53,0
8588,25,1
8589,57,1
8590,46,1
8591,61,1
8592,19,1
8593,45,0
8594,24,1
8595,59,1
8596,28,1
8597,41,0
8598,56,0
8599,39,1
8600,61,0
8601,32,1
8602,55,1
8603,63,1
8604,23,0
8605,63,1
8606,30,1
8607,27,1
8608,31,1
8609,50,1
8610,51,1
8611,44,1
8612,54,0
8613,18,1
8614,60,0
8615,60,0
8616,57,0
8617,45,1
8618,52,1
8619,54,1
8620,37,0
8621,53,0
8622,38,1
8623,22,0
8624,60,1
8625,32,0
8626,58,1
8627,36,0
8628,47,0
8629,41,0
8630,47,1
8631,33,0
8632,45,1
8633,50,0
8634,36,1
8635,31,1
8636,46,1
8637,52,0
8638,26,1
8639,46,0
8640,64,0
8641,28,1
8642,62,0
8643,29,0
8644,49,0
8645,31,0
8646,52,1
8647,58,1
8648,43,1
8649,21,1
8650,22,0
8651,34,1
8652,37,0
8653,65,1
8654,29,0
8655,63,0
8656,30,0
8657,57,0
8658,39,1
8659,65,0
8660,31,0
8661,50,0
8662,60,0
8663,23,1
8664,42,1
8665,63,0
8666,56,1
8667,42,0
8668,57,1
8669,52,1
8670,45,0
8671,25,0
8672,52,1
8673,53,0
8674,57,1
8675,33,0
8676,20,0
8677,44,0
8678,28,1
8679,65,1
8680,30,1
8681,30,0
8682,51,1
8683,49,0
8684,38,0
8685,24,0
8686,65,1
8687,20,1
8688,57,0
8689,29,1
8690,48,0
8691,20,1
8692,27,1
8693,51,1
8694,58,0
8695,44,0
8696,36,0
8697,49,0
8698,19,1
8699,21,1
8700,32,0
8701,20,0
8702,21,1
8703,54,1
8704,25,1
8705,47,0
8706,61,0
8707,42,1
8708,34,0
8709,27,0
8710,56,0
8711,56,1
8712,47,0
8713,38,0
8714,33,0
8715,39,0
8716,31,1
8717,35,0
8718,18,0
8719,42,1
8720,25,1
8721,41,0
8722,56,1
8723,57,1
8724,21,1
8725,20,0
8726,19,0
8727,24,0
8728,26,0
8729,51,0
8730,20,0
8731,52,1
8732,46,0
8733,30,0
8734,62,0
8735,60,1
8736,57,0
8737,64,1
8738,24,0
8739,18,0
8740,45,1
8741,27,1
8742,63,1
8743,35,0
8744,59,0
8745,40,1
8746,61,1
8747,40,1
8748,57,1
8749,28,0
8750,55,0
8751,59,0
8752,61,1
8753,39,1
8754,32,0
8755,57,1
8756,38,1
8757,31,0
8758,62,1
8759,39,0
8760,28,1
8761,27,1
8762,23,1
8763,55,0
8764,48,1
8765,35,1
8766,47,0
8767,22,0
8768,46,0
8769,33,0
8770,51,0
8771,49,1
8772,30,1
8773,32,1
8774,53,0
8775,57,1
8776,27,1
8777,22,1
8778,27,1
8779,29,0
8780,31,1
8781,48,1
8782,27,1
8783,24,0
8784,27,0
8785,44,0
8786,47,0
8787,61,0
8788,48,1
8789,53,0
8790,47,1
8791,19,1
8792,27,1
8793,33,1
8794,22,1
8795,50,1
8796,48,1
8797,21,1
8798,64,1
8799,34,0
8800,43,0
8801,56,1
8802,52,1
8803,18,1
8804,37,1
8805,58,0
8806,19,1
8807,62,1
8808,30,1
8809,23,0
8810,51,1
8811,33,0
8812,47,0
8813,48,0
8814,28,1
8815,32,1
8816,42,1
8817,46,0
8818,45,0
8819,39,0
8820,59,0
8821,61,0
8822,43,1
8823,59,0
8824,42,1
8825,43,0
8826,32,0
8827,62,1
8828,18,0
8829,25,0
8830,46,0
8831,24,0
8832,51,1
8833,31,1
8834,27,1
8835,37,0
8836,48,1
8837,46,0
8838,20,1
8839,52,0
8840,34,1
8841,29,0
8842,28,1
8843,49,1
8844,31,1
8845,53,1
8846,61,1
8847,38,1
8848,39,0
8849,50,0
8850,41,1
8851,48,0
8852,28,1
8853,50,1
8854,42,1
8855,44,0
8856,46,1
8857,57,0
8858,37,0
8859,23,0
8860,59,0
8861,18,0
8862,44,0
8863,44,0
8864,24,0
8865,32,1
8866,18,1
8867,62,1
8868,43,1
8869,41,1
8870,36,1
8871,30,1
8872,43,0
8873,36,1
8874,41,0
8875,53,1
8876,43,1
8877,42,1
8878,32,1
8879,34,1
8880,29,0
8881,39,1
8882,31,1
8883,42,0
8884,59,0
8885,20,0
8886,21,0
8887,44,1
8888,59,0
8889,38,0
8890,26,0
8891,40,1
8892,64,1
8893,24,1
8894,49,0
8895,36,0
8896,35,0
8897,23,0
8898,25,1
8899,42,0
8900,38,0
8901,31,0
8902,63,0
8903,35,0
8904,44,1
8905,53,1
8906,34,1
8907,55,1
8908,36,1
8909,55,1
8910,38,1
8911,56,1
8912,43,1
8913,32,0
8914,30,0
8915,54,0
8916,20,0
8917,31,0
8918,50,1
8919,43,1
8920,37,1
8921,39,0
8922,49,0
8923,40,1
8924,48,0
8925,33,0
8926,20,1
8927,24,1
8928,65,0
8929,39,0
8930,22,0
8931,29,0
8932,19,0
8933,35,1
8934,23,0
8935,28,0
8936,47,1
8937,54,0
8938,24,1
8939,51,1
8940,21,1
8941,65,0
8942,21,1
8943,45,1
8944,43,1
8945,24,0
8946,64,1
8947,25,0
8948,34,0
8949,27,1
8950,36,0
8951,54,0
8952,51,1
8953,57,0
8954,45,1
8955,60,1
8956,48,0
8957,23,0
8958,58,1
8959,58,0
8960,29,0
8961,52,0
8962,49,1
8963,49,1
8964,32,0
8965,20,0
8966,65,0
8967,33,0
8968,42,1
8969,50,1
8970,33,0
8971,44,0
8972,34,1
8973,52,0
8974,55,0
8975,32,1
8976,62,1
8977,29,1
8978,45,0
8979,62,1
8980,48,0
8981,62,0
8982,36,0
8983,19,1
8984,61,1
8985,54,1
8986,32,0
8987,47,1
8988,44,0
8989,21,0
8990,43,0
8991,28,1
8992,21,1
8993,41,1
8994,29,0
8995,21,0
8996,54,0
8997,35,1
8998,44,0
8999,57,0
9000,63,0
9001,38,0
9002,51,1
9003,28,0
9004,36,0
9005,21,0
9006,55,0
9007,60,0
9008,44,1
9009,42,1
9010,62,0
9011,32,0
9012,50,0
9013,46,0
9014,47,0
9015,58,1
9016,29,1
9017,38,1
9018,42,0
9019,53,0
9020,32,0
9021,60,0
9022,55,0
9023,57,1
9024,55,0
9025,25,0
9026,47,0
9027,55,1
9028,42,0
9029,27,0
9030,24,0
9031,62,1
9032,28,1
9033,24,0
9034,23,1
9035,29,1
9036,45,0
9037,28,0
9038,57,1
9039,34,1
9040,43,0
9041,48,1
9042,48,0
9043,52,0
9044,25,1
9045,59,0
9046,29,1
9047,47,1
9048,38,1
9049,43,0
9050,21,0
9051,28,1
9052,42,1
9053,56,0
9054,21,1
9055,37,0
9056,29,1
9057,35,0
9058,53,0
9059,56,0
9060,40,1
9061,61,1
9062,26,0
9063,54,1
9064,38,1
9065,60,0
9066,21,1
9067,63,1
9068,28,0
9069,61,0
9070,20,1
9071,21,0
9072,28,0
9073,32,1
9074,23,0
9075,18,1
9076,63,1
9077,22,1
9078,28,0
9079,65,0
9080,48,1
9081,57,0
9082,30,0
9083,38,0
9084,53,0
9085,52,0
9086,42,1
9087,62,1
9088,53,1
9089,49,0
9090,20,1
9091,18,0
9092,36,0
9093,44,1
9094,65,0
9095,38,1
9096,39,0
9097,18,1
9098,65,1
9099,53,1
9100,32,0
9101,21,0
9102,50,1
9103,38,1
9104,64,0
9105,31,0
9106,42,0
9107,29,0
9108,46,0
9109,25,0
9110,59,0
9111,47,1
9112,44,0
9113,41,0
9114,25,1
9115,56,1
9116,49,1
9117,22,0
9118,24,0
9119,39,1
9120,36,0
9121,57,0
9122,59,0
9123,45,1
9124,24,0
9125,42,1
9126,30,1
9127,63,1
9128,23,0
9129,53,1
9130,49,0
9131,44,1
9132,41,1
9133,25,0
9134,56,0
9135,62,1
9136,63,0
9137,37,1
9138,60,0
9139,22,0
9140,18,1
9141,54,0
9142,39,0
9143,57,1
9144,64,1
9145,26,0
9146,54,0
9147,20,0
9148,56,1
9149,33,1
9150,39,1
9151,48,0
9152,42,1
9153,43,1
9154,22,0
9155,41,1
9156,52,0
9157,31,0
9158,21,0
9159,20,1
9160,19,1
9161,24,1
9162,52,0
9163,29,1
9164,36,0
9165,56,1
9166,26,0
9167,65,0
9168,45,0
9169,30,1
9170,42,0
9171,42,1
9172,24,0
9173,63,1
9174,58,1
9175,54,1
9176,56,1
9177,44,1
9178,40,0
9179,29,0
9180,44,0
9181,54,0
9182,35,0
9183,54,0
9184,44,0
9185,48,1
9186,20,0
9187,26,0
9188,18,0
9189,32,1
9190,22,1
9191,26,1
9192,46,1
9193,62,0
9194,24,0
9195,50,1
9196,38,1
9197,58,1
9198,32,0
9199,62,1
9200,58,1
9201,64,0
9202,63,0
9203,45,1
9204,29,1
9205,30,1
9206,26,0
9207,29,1
9208,65,1
9209,31,1
9210,57,0
9211,49,0
9212,50,1
9213,31,1
9214,26,0
9215,19,1
9216,55,1
9217,60,0
9218,22,1
9219,65,1
9220,54,1
9221,46,1
9222,31,0
9223,38,0
9224,39,1
9225,29,0
9226,60,1
9227,19,0
9228,43,1
9229,48,1
9230,29,0
9231,39,0
9232,32,0
9233,54,0
9234,59,1
9235,41,0
9236,38,0
9237,59,0
9238,54,1
9239,45,1
9240,33,0
9241,20,0
9242,42,0
9243,45,0
9244,39,1
9245,26,1
9246,64,1
9247,59,1
9248,50,1
9249,32,1
9250,56,1
9251,60,0
9252,26,1
9253,25,0
9254,37,1
9255,55,1
9256,64,0
9257,38,1
9258,46,0
9259,54,1
9260,37,0
9261,39,0
9262,57,0
9263,35,1
9264,30,1
9265,45,1
9266,37,0
9267,43,0
9268,34,1
9269,30,0
9270,43,1
9271,32,0
9272,26,1
9273,65,0
9274,65,1
9275,51,1
9276,64,0
9277,34,0
9278,48,1
9279,59,1
9280,44,0
9281,55,0
9282,63,0
9283,58,1
9284,54,0
9285,62,1
9286,25,0
9287,52,1
9288,34,1
9289,18,0
9290,60,0
9291,60,1
9292,51,0
9293,55,0
9294,32,0
9295,60,1
9296,24,1
9297,63,0
9298,62,0
9299,18,0
9300,29,1
9301,26,1
9302,47,1
9303,57,0
9304,31,0
9305,24,0
9306,29,0
9307,65,0
9308,27,0
9309,29,1
9310,32,0
9311,35,0
9312,61,1
9313,52,1
9314,45,0
9315,56,0
9316,61,0
9317,40,1
9318,42,0
9319,44,0
9320,34,1
9321,28,1
9322,46,0
9323,30,0
9324,55,1
9325,32,0
9326,36,1
9327,53,1
9328,52,0
9329,20,1
9330,28,1
9331,42,1
9332,38,1
9333,48,1
9334,27,1
9335,50,0
9336,40,0
9337,50,1
9338,29,0
9339,45,1
9340,46,1
9341,34,0
9342,48,0
9343,35,0
9344,62,0
9345,19,0
9346,35,1
9347,27,0
9348,56,1
9349,37,0
9350,63,0
9351,50,0
9352,64,1
9353,23,1
9354,18,1
9355,58,1
9356,36,1
9357,65,0
9358,60,0
9359,56,0
9360,29,0
9361,55,0
9362,47,1
9363,56,0
9364,31,1
9365,23,1
9366,21,1
9367,30,1
9368,21,0
9369,29,1
9370,38,1
9371,28,0
9372,48,1
9373,61,0
9374,57,1
9375,60,0
9376,39,1
9377,43,1
9378,58,1
9379,24,0
9380,52,0
9381,50,1
9382,32,1
9383,46,0
9384,19,0
9385,38,1
9386,65,1
9387,51,1
9388,31,0
9389,19,1
9390,31,0
9391,47,1
9392,23,1
9393,33,0
9394,46,0
9395,27,0
9396,30,0
9397,43,1
9398,23,0
9399,40,1
9400,33,1
9401,56,1
9402,26,1
9403,26,0
9404,63,0
9405,25,1
9406,50,0
9407,43,0
9408,51,0
9409,54,0
9410,50,0
9411,60,0
9412,54,1
9413,53,0
9414,59,1
9415,60,0
9416,44,1
9417,54,1
9418,25,0
9419,62,0
9420,35,0
9421,43,1
9422,57,1
9423,38,0
9424,40,0
9425,61,1
9426,21,1
9427,27,1
9428,46,0
9429,27,1
9430,45,0
9431,19,1
9432,51,0
9433,30,1
9434,25,0
9435,20,0
9436,46,0
9437,18,1
9438,21,1
9439,50,0
9440,40,1
9441,63,1
9442,56,1
9443,57,1
9444,53,1
9445,44,0
9446,23,0
9447,24,0
9448,24,0
9449,38,1
9450,30,0
9451,33,1
9452,41,1
9453,51,0
9454,58,1
9455,33,1
9456,38,0
9457,22,0
9458,22,1
9459,31,0
9460,29,0
9461,44,1
9462,29,0
9463,62,0
9464,53,1
9465,36,1
9466,64,0
9467,58,1
9468,35,1
9469,46,1
9470,30,1
9471,30,1
9472,60,1
9473,47,1
9474,42,1
9475,37,0
9476,57,1
9477,63,1
9478,19,0
9479,22,1
9480,29,1
9481,57,1
9482,47,1
9483,27,0
9484,61,0
9485,65,0
9486,53,1
9487,42,1
9488,33,0
9489,59,1
9490,25,1
9491,20,1
9492,53,0
9493,48,0
9494,30,0
9495,36,1
9496,41,1
9497,46,1
9498,18,0
9499,48,0
9500,64,0
9501,22,0
9502,43,1
9503,26,0
9504,22,1
9505,52,1
9506,47,0
9507,37,1
9508,47,1
9509,28,1
9510,24,1
9511,36,0
9512,58,1
9513,43,0
9514,57,1
9515,43,1
9516,24,1
9517,29,0
9518,45,1
9519,63,0
9520,24,1
9521,52,1
9522,49,1
9523,48,0
9524,44,0
9525,31,0
9526,26,0
9527,47,1
9528,30,0
9529,24,1
9530,41,1
9531,28,1
9532,23,0
9533,58,0
9534,53,1
9535,39,1
9536,25,1
9537,24,1
9538,37,1
9539,63,0
9540,26,0
9541,28,1
9542,42,0
9543,46,1
9544,34,1
9545,61,0
9546,43,1
9547,52,1
9548,58,0
9549,20,0
9550,54,0
9551,28,0
9552,58,1
9553,28,0
9554,50,1
9555,65,1
9556,34,1
9557,45,1
9558,30,1
9559,34,0
9560,22,1
9561,35,1
9562,52,1
9563,23,1
9564,42,0
9565,63,0
9566,54,0
9567,48,0
9568,46,1
9569,41,0
9570,64,0
9571,35,1
9572,37,1
9573,62,0
9574,36,1
9575,41,1
9576,54,0
9577,31,1
9578,38,0
9579,23,1
9580,46,0
9581,63,1
9582,54,0
9583,18,1
9584,36,1
9585,23,1
9586,21,1
9587,21,0
9588,35,1
9589,32,0
9590,50,1
9591,30,0
9592,22,1
9593,27,1
9594,54,1
9595,41,1
9596,33,1
9597,59,0
9598,28,0
9599,20,0
9600,46,1
9601,55,0
9602,45,0
9603,32,0
9604,44,0
9605,41,0
9606,54,0
9607,65,1
9608,54,0
9609,24,0
9610,21,1
9611,59,1
9612,21,1
9613,21,0
9614,54,0
9615,22,0
9616,20,1
9617,41,0
9618,40,1
9619,46,1
9620,40,0
9621,21,1
9622,59,0
9623,50,1
9624,30,0
9625,49,0
9626,56,0
9627,42,0
9628,43,1
9629,54,1
9630,63,1
9631,31,1
9632,65,0
9633,63,0
9634,45,0
9635,25,1
9636,32,0
9637,26,1
9638,40,1
9639,31,1
9640,26,1
9641,29,1
9642,41,1
9643,61,0
9644,30,0
9645,36,0
9646,44,1
9647,47,1
9648,65,0
9649,49,1
9650,51,1
9651,29,0
9652,44,0
9653,44,0
9654,23,0
9655,31,1
9656,38,0
9657,48,0
9658,59,1
9659,29,1
9660,18,0
9661,20,0
9662,64,1
9663,63,1
9664,53,1
9665,32,1
9666,33,0
9667,29,1
9668,61,0
9669,56,1
9670,36,1
9671,38,1
9672,24,1
9673,30,0
9674,48,0
9675,54,1
9676,28,0
9677,48,1
9678,51,0
9679,50,1
9680,27,1
9681,43,0
9682,29,0
9683,45,1
9684,48,0
9685,54,1
9686,47,1
9687,36,1
9688,53,0
9689,43,1
9690,20,1
9691,31,0
9692,25,0
9693,38,1
9694,29,0
9695,37,1
9696,56,1
9697,50,1
9698,42,1
9699,49,1
9700,54,1
9701,51,0
9702,22,1
9703,44,1
9704,49,1
9705,26,1
9706,42,1
9707,35,0
9708,35,1
9709,30,0
9710,33,1
9711,33,0
9712,57,1
9713,32,1
9714,43,0
9715,38,1
9716,48,1
9717,53,0
9718,22,0
9719,19,0
9720,49,1
9721,47,1
9722,63,0
9723,48,1
9724,50,0
9725,54,0
9726,42,0
9727,23,1
9728,53,0
9729,30,0
9730,51,0
9731,63,1
9732,59,1
9733,29,1
9734,28,1
9735,62,0
9736,28,0
9737,37,1
9738,21,0
9739,48,0
9740,63,1
9741,46,0
9742,46,1
9743,62,0
9744,27,0
9745,61,0
9746,49,0
9747,59,1
9748,47,0
9749,50,0
9750,47,0
9751,33,0
9752,47,0
9753,34,1
9754,61,0
9755,49,1
9756,45,1
9757,31,0
9758,57,1
9759,53,0
9760,41,1
9761,19,1
9762,57,1
9763,62,0
9764,23,0
9765,49,1
9766,48,0
9767,21,1
9768,30,0
9769,23,0
9770,22,0
9771,64,1
9772,42,0
9773,63,1
9774,52,1
9775,50,1
9776,32,0
9777,25,0
9778,36,1
9779,60,0
9780,61,1
9781,63,1
9782,65,0
9783,52,0
9784,56,0
9785,55,0
9786,38,1
9787,38,0
9788,61,1
9789,64,0
9790,52,1
9791,63,0
9792,56,0
9793,51,1
9794,58,0
9795,44,1
9796,28,1
9797,54,1
9798,63,1
9799,37,0
9800,39,1
9801,33,1
9802,29,1
9803,44,0
9804,51,1
9805,20,0
9806,33,1
9807,65,0
9808,58,1
9809,58,0
9810,43,1
9811,62,1
9812,31,1
9813,19,1
9814,22,0
9815,48,1
9816,29,0
9817,22,0
9818,18,1
9819,37,0
9820,45,0
9821,41,0
9822,34,0
9823,59,0
9824,18,0
9825,49,0
9826,56,0
9827,61,1
9828,19,1
9829,53,1
9830,47,1
9831,43,1
9832,51,0
9833,20,1
9834,18,0
9835,22,0
9836,21,1
9837,49,1
9838,57,0
9839,45,1
9840,52,1
9841,62,0
9842,47,0
9843,64,0
9844,47,0
9845,37,1
9846,35,1
9847,37,1
9848,19,1
9849,41,0
9850,52,1
9851,37,0
9852,57,0
9853,27,1
9854,34,0
9855,44,0
9856,18,0
9857,60,0
9858,43,0
9859,65,1
9860,41,0
9861,58,0
9862,41,0
9863,45,0
9864,46,1
9865,55,1
9866,29,1
9867,41,1
9868,25,0
9869,42,0
9870,43,1
9871,58,0
9872,24,0
9873,51,0
9874,59,1
9875,21,0
9876,45,1
9877,64,0
9878,55,1
9879,21,0
9880,29,0
9881,20,0
9882,45,0
9883,20,0
9884,28,0
9885,27,0
9886,64,1
9887,53,1
9888,52,0
9889,45,1
9890,38,1
9891,62,0
9892,54,0
9893,34,0
9894,56,0
9895,56,1
9896,39,1
9897,62,0
9898,38,1
9899,28,1
9900,18,0
9901,22,1
9902,56,0
9903,42,1
9904,52,1
9905,47,0
9906,64,1
9907,24,0
9908,58,0
9909,62,0
9910,45,1
9911,37,1
9912,56,1
9913,39,0
9914,47,1
9915,41,1
9916,51,1
9917,30,1
9918,22,0
9919,18,1
9920,56,1
9921,58,0
9922,24,0
9923,26,0
9924,43,1
9925,61,0
9926,20,0
9927,49,1
9928,33,1
9929,25,1
9930,18,1
9931,42,1
9932,42,0
9933,49,0
9934,22,0
9935,27,0
9936,22,0
9937,29,0
9938,31,1
9939,43,1
9940,52,1
9941,33,1
9942,19,1
9943,25,0
9944,20,0
9945,20,0
9946,46,1
9947,56,0
9948,25,1
9949,39,0
9950,28,1
9951,36,0
9952,61,0
9953,22,0
9954,35,0
9955,51,0
9956,62,1
9957,33,1
9958,20,1
9959,25,0
9960,33,1
9961,22,0
9962,35,1
9963,22,0
9964,42,1
9965,60,1
9966,32,0
9967,38,0
9968,38,1
9969,20,0
9970,44,1
9971,59,1
9972,26,1
9973,47,1
9974,53,1
9975,34,0
9976,18,1
9977,63,0
9978,48,0
9979,38,0
9980,50,1
9981,53,0
9982,40,0
9983,61,0
9984,26,0
9985,64,0
9986,31,0
9987,50,1
9988,22,0
9989,57,0
9990,40,1
9991,21,0
9992,50,1
9993,22,1
9994,38,1
9995,36,1
9996,25,1
9997,44,0
9998,39,0
9999,60,1
10000,39,1
